"행정구역","2024년12월_계_총인구수","2024년12월_계_연령구간인구수","2024년12월_계_0~9세","2024년12월_계_10~19세","2024년12월_계_20~29세","2024년12월_계_30~39세","2024년12월_계_40~49세","2024년12월_계_50~59세","2024년12월_계_60~69세","2024년12월_계_70~79세","2024년12월_계_80~89세","2024년12월_계_90~99세","2024년12월_계_100세 이상","2024년12월_남_총인구수","2024년12월_남_연령구간인구수","2024년12월_남_0~9세","2024년12월_남_10~19세","2024년12월_남_20~29세","2024년12월_남_30~39세","2024년12월_남_40~49세","2024년12월_남_50~59세","2024년12월_남_60~69세","2024년12월_남_70~79세","2024년12월_남_80~89세","2024년12월_남_90~99세","2024년12월_남_100세 이상","2024년12월_여_총인구수","2024년12월_여_연령구간인구수","2024년12월_여_0~9세","2024년12월_여_10~19세","2024년12월_여_20~29세","2024년12월_여_30~39세","2024년12월_여_40~49세","2024년12월_여_50~59세","2024년12월_여_60~69세","2024년12월_여_70~79세","2024년12월_여_80~89세","2024년12월_여_90~99세","2024년12월_여_100세 이상"
"서울특별시 동대문구 장안제2동(1123066000)","32,917","32,917","2,421","2,870","3,695","4,827","5,711","5,033","4,531","2,638","1,057","132","2","16,238","16,238","1,220","1,565","1,792","2,416","2,859","2,550","2,169","1,209","430","28","0","16,679","16,679","1,201","1,305","1,903","2,411","2,852","2,483","2,362","1,429","627","104","2"
"서울특별시 동대문구 청량리동(1123070500)","18,473","18,473","554","877","2,174","2,155","2,072","2,956","3,773","2,418","1,272","218","4","9,084","9,084","269","468","1,070","1,168","1,106","1,481","1,870","1,109","479","61","3","9,389","9,389","285","409","1,104","987","966","1,475","1,903","1,309","793","157","1"
"서울특별시 동대문구 회기동(1123071000)","10,229","10,229","282","677","3,373","1,495","1,127","1,195","958","648","408","63","3","4,810","4,810","146","327","1,496","805","545","611","437","264","158","19","2","5,419","5,419","136","350","1,877","690","582","584","521","384","250","44","1"
"서울특별시 동대문구 휘경제1동(1123072000)","13,427","13,427","609","764","3,629","2,017","1,574","1,846","1,461","956","502","66","3","6,248","6,248","297","369","1,454","1,046","791","890","743","429","205","24","0","7,179","7,179","312","395","2,175","971","783","956","718","527","297","42","3"
"서울특별시 동대문구 휘경제2동(1123073000)","24,067","24,067","903","1,832","5,682","3,182","2,957","3,546","2,975","1,970","903","114","3","11,996","11,996","476","877","2,975","1,695","1,494","1,762","1,414","904","362","35","2","12,071","12,071","427","955","2,707","1,487","1,463","1,784","1,561","1,066","541","79","1"
"서울특별시 동대문구 이문제1동(1123074000)","16,546","16,546","513","1,036","4,968","1,885","1,755","2,248","1,936","1,277","828","96","4","8,131","8,131","264","524","2,352","1,060","903","1,162","966","547","321","31","1","8,415","8,415","249","512","2,616","825","852","1,086","970","730","507","65","3"
"서울특별시 동대문구 이문제2동(1123075000)","19,030","19,030","961","1,529","2,537","2,269","2,631","3,277","2,850","1,918","954","102","2","9,133","9,133","496","783","1,151","1,115","1,342","1,611","1,401","837","363","34","0","9,897","9,897","465","746","1,386","1,154","1,289","1,666","1,449","1,081","591","68","2"
"서울특별시 중랑구 (1126000000)","379,274","379,274","17,793","23,268","47,546","58,262","51,810","63,359","64,182","35,234","15,744","2,016","60","185,473","185,473","9,059","11,935","22,482","29,726","26,935","31,295","31,007","16,148","6,360","514","12","193,801","193,801","8,734","11,333","25,064","28,536","24,875","32,064","33,175","19,086","9,384","1,502","48"
"서울특별시 중랑구 면목제2동(1126052000)","23,237","23,237","841","1,298","2,712","3,371","3,112","4,228","4,269","2,234","1,037","131","4","11,501","11,501","431","659","1,326","1,732","1,683","2,130","2,086","993","421","40","0","11,736","11,736","410","639","1,386","1,639","1,429","2,098","2,183","1,241","616","91","4"
"서울특별시 중랑구 면목제4동(1126054000)","17,900","17,900","780","1,073","2,086","2,457","2,569","3,126","2,987","1,918","819","82","3","8,896","8,896","414","559","1,070","1,253","1,351","1,628","1,450","817","327","25","2","9,004","9,004","366","514","1,016","1,204","1,218","1,498","1,537","1,101","492","57","1"
"서울특별시 중랑구 면목제5동(1126055000)","14,208","14,208","1,137","890","1,420","2,259","2,313","2,358","2,192","1,109","479","51","0","7,035","7,035","567","455","719","1,139","1,203","1,154","1,089","521","177","11","0","7,173","7,173","570","435","701","1,120","1,110","1,204","1,103","588","302","40","0"
"서울특별시 중랑구 면목본동(1126056500)","32,345","32,345","1,113","1,490","4,553","5,409","4,126","5,787","5,404","2,982","1,334","145","2","15,899","15,899","589","744","2,155","2,842","2,196","2,864","2,648","1,283","550","26","2","16,446","16,446","524","746","2,398","2,567","1,930","2,923","2,756","1,699","784","119","0"
"서울특별시 중랑구 면목제7동(1126057000)","20,974","20,974","968","1,011","2,543","3,275","2,763","3,512","3,697","2,191","882","131","1","10,396","10,396","506","550","1,230","1,665","1,479","1,796","1,746","1,012","373","39","0","10,578","10,578","462","461","1,313","1,610","1,284","1,716","1,951","1,179","509","92","1"
"서울특별시 중랑구 면목제3.8동(1126057500)","23,884","23,884","852","1,144","3,121","3,460","3,055","4,195","4,411","2,437","1,079","127","3","11,768","11,768","432","592","1,528","1,835","1,645","2,075","2,064","1,143","421","32","1","12,116","12,116","420","552","1,593","1,625","1,410","2,120","2,347","1,294","658","95","2"
"서울특별시 중랑구 상봉제1동(1126058000)","22,837","22,837","1,362","1,682","2,683","3,475","3,140","3,815","3,890","1,861","831","97","1","11,084","11,084","682","898","1,327","1,688","1,615","1,823","1,874","823","340","14","0","11,753","11,753","680","784","1,356","1,787","1,525","1,992","2,016","1,038","491","83","1"
"서울특별시 중랑구 상봉제2동(1126059000)","20,842","20,842","654","689","4,309","4,933","2,459","2,872","2,722","1,465","660","74","5","9,787","9,787","322","363","1,614","2,399","1,267","1,472","1,369","676","283","20","2","11,055","11,055","332","326","2,695","2,534","1,192","1,400","1,353","789","377","54","3"
"서울특별시 중랑구 중화제1동(1126060000)","18,312","18,312","815","1,114","2,140","2,952","2,493","2,863","3,272","1,829","755","76","3","9,043","9,043","412","568","1,058","1,554","1,348","1,376","1,532","850","322","22","1","9,269","9,269","403","546","1,082","1,398","1,145","1,487","1,740","979","433","54","2"
"서울특별시 중랑구 중화제2동(1126061000)","23,461","23,461","767","941","3,040","3,601","2,910","4,148","4,451","2,311","1,161","130","1","11,986","11,986","390","512","1,453","1,955","1,583","2,166","2,332","1,059","502","34","0","11,475","11,475","377","429","1,587","1,646","1,327","1,982","2,119","1,252","659","96","1"
"서울특별시 중랑구 묵제1동(1126062000)","33,310","33,310","1,585","2,839","4,453","4,576","4,981","5,495","4,967","2,947","1,307","156","4","15,849","15,849","788","1,473","2,022","2,243","2,436","2,635","2,286","1,356","562","48","0","17,461","17,461","797","1,366","2,431","2,333","2,545","2,860","2,681","1,591","745","108","4"
"서울특별시 중랑구 묵제2동(1126063000)","17,921","17,921","731","1,008","2,295","2,601","2,504","3,054","3,039","1,808","792","86","3","8,793","8,793","377","532","1,088","1,364","1,302","1,496","1,429","846","328","30","1","9,128","9,128","354","476","1,207","1,237","1,202","1,558","1,610","962","464","56","2"
"서울특별시 중랑구 망우본동(1126065500)","38,193","38,193","2,715","2,197","4,342","6,630","5,471","5,729","6,242","3,201","1,436","219","11","18,787","18,787","1,388","1,062","1,975","3,383","2,878","2,880","3,088","1,544","536","51","2","19,406","19,406","1,327","1,135","2,367","3,247","2,593","2,849","3,154","1,657","900","168","9"
"서울특별시 중랑구 망우제3동(1126066000)","15,396","15,396","495","821","1,819","1,944","1,898","2,926","3,036","1,609","716","130","2","7,701","7,701","247","381","907","1,033","1,008","1,462","1,571","757","305","30","0","7,695","7,695","248","440","912","911","890","1,464","1,465","852","411","100","2"
"서울특별시 중랑구 신내1동(1126068000)","37,124","37,124","2,044","3,721","4,024","4,608","5,328","6,056","6,211","3,351","1,534","237","10","17,837","17,837","1,047","1,906","2,030","2,289","2,592","2,844","2,927","1,559","596","47","0","19,287","19,287","997","1,815","1,994","2,319","2,736","3,212","3,284","1,792","938","190","10"
"서울특별시 중랑구 신내2동(1126069000)","19,330","19,330","934","1,350","2,006","2,711","2,688","3,195","3,392","1,981","922","144","7","9,111","9,111","467","681","980","1,352","1,349","1,494","1,516","909","317","45","1","10,219","10,219","467","669","1,026","1,359","1,339","1,701","1,876","1,072","605","99","6"
"서울특별시 성북구 (1129000000)","421,560","421,560","22,495","33,973","63,499","55,832","60,897","70,765","58,651","34,744","18,184","2,455","65","202,003","202,003","11,536","17,300","29,685","27,972","29,999","34,885","27,547","15,208","7,166","688","17","219,557","219,557","10,959","16,673","33,814","27,860","30,898","35,880","31,104","19,536","11,018","1,767","48"
"서울특별시 성북구 성북동(1129052500)","15,827","15,827","593","997","2,453","2,550","2,118","2,721","2,167","1,276","809","137","6","7,395","7,395","316","519","1,116","1,247","989","1,274","1,015","554","317","44","4","8,432","8,432","277","478","1,337","1,303","1,129","1,447","1,152","722","492","93","2"
"서울특별시 성북구 삼선동(1129055500)","21,913","21,913","726","1,548","4,127","3,050","2,846","3,787","2,892","1,747","1,058","127","5","10,396","10,396","380","770","1,860","1,499","1,415","1,922","1,365","744","399","39","3","11,517","11,517","346","778","2,267","1,551","1,431","1,865","1,527","1,003","659","88","2"
"서울특별시 성북구 동선동(1129057500)","14,920","14,920","376","787","4,725","2,422","1,700","1,890","1,445","927","564","79","5","6,094","6,094","179","320","1,359","1,174","842","905","679","394","223","19","0","8,826","8,826","197","467","3,366","1,248","858","985","766","533","341","60","5"
"서울특별시 성북구 돈암제1동(1129058000)","14,033","14,033","631","992","1,803","1,853","1,744","2,521","2,331","1,358","703","95","2","6,563","6,563","335","485","824","910","858","1,200","1,062","596","264","29","0","7,470","7,470","296","507","979","943","886","1,321","1,269","762","439","66","2"
"서울특별시 성북구 돈암제2동(1129059000)","23,232","23,232","1,542","2,529","2,630","2,734","3,748","4,348","3,100","1,606","837","155","3","10,978","10,978","790","1,272","1,287","1,310","1,724","2,069","1,457","710","324","35","0","12,254","12,254","752","1,257","1,343","1,424","2,024","2,279","1,643","896","513","120","3"
"서울특별시 성북구 안암동(1129060000)","15,250","15,250","368","751","5,627","2,133","1,392","1,914","1,505","930","545","84","1","7,679","7,679","181","385","2,888","1,206","712","940","736","398","208","25","0","7,571","7,571","187","366","2,739","927","680","974","769","532","337","59","1"
"서울특별시 성북구 보문동(1129061000)","16,019","16,019","884","958","2,546","2,762","2,265","2,682","2,098","1,166","576","80","2","7,709","7,709","452","470","1,171","1,388","1,192","1,301","991","490","227","27","0","8,310","8,310","432","488","1,375","1,374","1,073","1,381","1,107","676","349","53","2"
"서울특별시 성북구 정릉제1동(1129062000)","17,617","17,617","1,138","1,594","2,164","2,272","2,752","2,949","2,352","1,515","779","102","0","8,426","8,426","600","813","1,037","1,122","1,345","1,446","1,080","648","299","36","0","9,191","9,191","538","781","1,127","1,150","1,407","1,503","1,272","867","480","66","0"
"서울특별시 성북구 정릉제2동(1129063000)","22,135","22,135","1,126","1,519","2,915","2,938","2,981","3,817","3,528","2,085","1,084","139","3","10,616","10,616","572","796","1,429","1,455","1,502","1,832","1,648","939","397","45","1","11,519","11,519","554","723","1,486","1,483","1,479","1,985","1,880","1,146","687","94","2"
"서울특별시 성북구 정릉제3동(1129064000)","14,161","14,161","382","808","3,405","1,702","1,418","2,104","2,088","1,364","779","109","2","6,975","6,975","205","437","1,873","942","722","999","895","604","275","23","0","7,186","7,186","177","371","1,532","760","696","1,105","1,193","760","504","86","2"
"서울특별시 성북구 정릉제4동(1129065000)","23,850","23,850","1,099","1,854","3,028","2,845","3,390","4,259","3,721","2,315","1,185","150","4","11,399","11,399","560","982","1,501","1,413","1,642","2,101","1,694","1,003","464","39","0","12,451","12,451","539","872","1,527","1,432","1,748","2,158","2,027","1,312","721","111","4"
"서울특별시 성북구 길음제1동(1129066000)","35,547","35,547","2,812","5,095","3,551","3,779","7,095","6,171","3,623","2,141","1,132","144","4","16,816","16,816","1,435","2,508","1,701","1,680","3,288","3,199","1,611","897","462","34","1","18,731","18,731","1,377","2,587","1,850","2,099","3,807","2,972","2,012","1,244","670","110","3"
"서울특별시 성북구 길음제2동(1129068500)","21,394","21,394","1,939","2,058","2,391","2,755","3,809","3,681","2,605","1,448","613","93","2","10,225","10,225","993","1,055","1,154","1,268","1,796","1,804","1,232","660","233","29","1","11,169","11,169","946","1,003","1,237","1,487","2,013","1,877","1,373","788","380","64","1"
"서울특별시 성북구 종암동(1129070500)","37,051","37,051","1,925","3,254","5,228","4,519","5,474","6,309","5,257","3,040","1,744","292","9","18,283","18,283","984","1,779","2,710","2,383","2,679","3,152","2,526","1,318","664","84","4","18,768","18,768","941","1,475","2,518","2,136","2,795","3,157","2,731","1,722","1,080","208","5"
"서울특별시 성북구 월곡제1동(1129071500)","25,182","25,182","1,531","2,323","2,660","3,185","3,960","4,271","3,748","2,249","1,130","121","4","12,116","12,116","758","1,144","1,261","1,593","1,943","2,148","1,777","971","488","33","0","13,066","13,066","773","1,179","1,399","1,592","2,017","2,123","1,971","1,278","642","88","4"
"서울특별시 성북구 월곡제2동(1129072500)","18,693","18,693","713","1,293","3,407","2,564","2,359","2,921","2,729","1,688","889","128","2","8,868","8,868","383","688","1,318","1,351","1,173","1,485","1,295","770","374","31","0","9,825","9,825","330","605","2,089","1,213","1,186","1,436","1,434","918","515","97","2"
"서울특별시 성북구 장위제1동(1129076000)","23,048","23,048","1,330","1,704","2,878","3,089","3,337","4,103","3,673","1,917","917","100","0","11,199","11,199","662","838","1,416","1,606","1,727","1,951","1,771","849","353","26","0","11,849","11,849","668","866","1,462","1,483","1,610","2,152","1,902","1,068","564","74","0"
"서울특별시 성북구 장위제2동(1129077000)","12,856","12,856","430","709","1,671","1,817","1,569","2,156","2,208","1,503","698","93","2","6,289","6,289","230","355","810","959","851","1,095","1,018","663","284","24","0","6,567","6,567","200","354","861","858","718","1,061","1,190","840","414","69","2"
