facility_id,facility_name,district,legal_dong,address,phone,category_major,category_detail,facility_form,capacity_max_reported,current_occupancy_max_reported,staff_count_max_reported,latitude,longitude,designation_date,installation_date,status,source_as_of_date_latest,source_datasets,source_names,source_files,source_facility_codes,observation_count,source_count,entity_match_rule
fac_a66f2f4a3f51bc37,학익주야간보호센터,미추홀구,학익동,"인천광역시 미추홀구 학익소로23번길 1, 2층 (학익동)",032-866-3310,노인복지,재가노인복지시설 | 재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,35,,7,37.44526712,126.6694258,2024-06-01,2024-06-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700663,3,3,exact_normalized_district_name_address
fac_a682823b6a47ce4d,천사의집노인요양원,미추홀구,문학동,인천광역시 미추홀구 소성로318번길 30 (문학동),0324359257,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,60,,35,37.43638829,126.6820731,2009-09-02,2009-09-02,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817000102,3,3,exact_normalized_district_name_address
fac_a7928bee5f6d114f,매화요양원,미추홀구,숭의동,인천광역시 미추홀구 제물량로4번길 34-33 (숭의동),032-891-0121,노인복지,노인의료복지시설,,42,,,37.46216188,126.6401043,2021-03-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_a8274045b16b0bdc,햇살노인전문요양원,미추홀구,숭의동,인천광역시 미추홀구 인중로 13 (숭의동),0328919555,노인복지,노인요양시설 | 노인의료복지시설,의료복지,95,,,37.46247938,126.6410163,2008-09-23,,,2026-06-30,incheon_elderly | michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv,,2,2,exact_normalized_district_name_address
fac_a950375eeb981d2c,공감노인복지재가센터,미추홀구,용현동,"인천광역시 미추홀구 토금중로 61, 상가동 202호 (용현동)",032-891-8693,노인복지,방문목욕 | 방문요양 | 재가노인복지시설,재가복지,,,,37.45173372,126.6398736,2022-08-01,,,2026-06-30,incheon_elderly | michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv,,3,2,exact_normalized_district_name_address
fac_aa067bda15ad3bdf,인일효요양원,미추홀구,도화동,"인천광역시 미추홀구 한나루로 604, 1801호 (도화동, 롯데월드타워)",0328686000,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,29,,25,37.45984908,126.6729642,2013-03-19,2013-03-19,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817000231,3,3,exact_normalized_district_name_address
fac_aa89fd5c0ecdb396,건강재활주간보호센터,미추홀구,학익동,"인천광역시 미추홀구 매소홀로 482, 201호 (학익동)",032-873-3650,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호 | 주야간보호내치매전담1실,장기요양기관 | 재가복지,51,,43,37.43927001,126.6755116,2024-03-27,2024-03-27,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700654,8,3,exact_normalized_district_name_address
fac_aac697d82420fbb0,보금자리요양원,미추홀구,도화동,"인천광역시 미추홀구 한나루로 604, 908호 (도화동, 롯데월드타워)",032-724-8424,노인복지,노인의료복지시설,,14,,,37.45984908,126.6729642,2023-02-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_ad744e3c73cae4bb,반석방문요양센터,미추홀구,관교동,"인천광역시 미추홀구 인하로 446, 1층 101호 (관교동, 삼환아파트 상가동)",032-888-2307,노인복지,재가노인복지시설,,,,,37.443914,126.695698,2025-06-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_ae25a484a7e8adc7,인일휴노인복지센터,미추홀구,용현동,"인천광역시 미추홀구 토금북로11번길 20, 203호 (용현동)",032-881-8456,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,44,37.45592766,126.6365521,2022-06-01,2022-06-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700571,5,3,exact_normalized_district_name_address
fac_ae826c94106dd3aa,세종재가복지센터,미추홀구,주안동,"인천광역시 미추홀구 미추홀대로 532, 2층 (주안동)",032-244-6033,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,40,37.44486893,126.6791231,2022-05-01,2022-05-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700566,5,3,exact_normalized_district_name_address
fac_b1210297e3ed67cb,해내기보호작업장,연수구,동춘동,인천광역시 연수구 앵고개로 130(동춘동 산29-1),032-833-7074,장애인복지,장애인 직업재활시설,장애인 직업재활시설,40,38,10,37.412465,126.661116,,2010-11-22,,2026-03-09,yeonsu_disabled,인천광역시 연수구_장애인 복지시설 현황_20260309,yeonsu_disabled_facilities_20260316.csv,,1,1,exact_normalized_district_name_address
fac_b4680f5dd48013ac,인천어르신재가복지센터,미추홀구,도화동,"인천광역시 미추홀구 연송로 59, 1층 1호 (도화동)",070-7543-7234,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,23,37.47751781,126.656507,2021-07-01,2021-07-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700525,5,3,exact_normalized_district_name_address
fac_b4ca94b871d1a0a5,보람방문요양센터,미추홀구,주안동,"인천광역시 미추홀구 경인로 354, 4층 (주안동)",032-567-8901,노인복지,재가노인복지시설,,,,,37.45828531,126.6791157,2023-05-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_b7ce1215259069e7,다온요양원,미추홀구,학익동,인천광역시 미추홀구 매소홀로 490 (학익동),0328622200,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,63,,36,37.43926525,126.6766694,2023-03-01,2023-03-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817700611,3,3,exact_normalized_district_name_address
fac_b92b84242019abeb,이레재가복지센터,미추홀구,주안동,인천광역시 미추홀구 경원대로 882 205호 (주안동),032-876-9955,노인복지,재가노인복지시설 | 재가노인복지시설 방문요양,장기요양기관,,,0,37.46132153,126.6899169,2024-06-01,2024-06-01,,2026-06-10,michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700667,2,2,exact_normalized_district_name_address
fac_ba4a797230ed0afc,믿음요양원,미추홀구,문학동,"인천광역시 미추홀구 매소홀로 507, 3층 (문학동, 스카이빌딩)",0324351020,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,39,,28,37.43967891,126.6786527,2016-08-26,2016-08-26,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817000331,3,3,exact_normalized_district_name_address
fac_ba984ade7c6bdb10,좋은 이웃 재가 복지센터,미추홀구,문학동,"인천광역시 미추홀구 매소홀로561번길 3-21, 102호 (문학동)",032-422-0882,노인복지,방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,8,37.43917286,126.6840874,2024-05-01,2024-05-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700659,4,3,exact_normalized_district_name_address
fac_bc220206b278a402,(인천)에벤에셀요양원,미추홀구,용현동,"인천광역시 미추홀구 아암대로29번길 48, 301호,204-5호 (용현동)",0328821001,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,72,,34,37.45711259,126.6390546,2024-02-01,2024-02-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817700652,3,3,exact_normalized_district_name_address
fac_bd07215c8d48c965,한마음복지센터,미추홀구,용현동,"인천광역시 미추홀구 인주대로 162, 603호 (용현동, 삼성빌딩)",032-465-8088,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,62,37.45590088,126.6549397,2022-01-01,2022-01-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700553,5,3,exact_normalized_district_name_address
fac_bdc6bbb64dedb121,새보미재가노인복지센터,미추홀구,숭의동,"인천광역시 미추홀구 독배로 443, 240호,241호 (숭의동, 삼화복합빌딩)",032-437-0095,노인복지,재가노인복지시설,,,,,37.4588359,126.6481512,2022-01-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_c116c14068020aab,나눔과기쁨 노인복지센터,미추홀구,용현동,"인천광역시 미추홀구 능해길 70, 2층 (용현동)",032-882-0675,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,44,37.45807347,126.641142,2023-08-01,2023-08-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700629,5,3,exact_normalized_district_name_address
fac_c25508bb2a901cdc,온유한요양원,미추홀구,주안동,인천광역시 미추홀구 주안로 150 (주안동),0324427583,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,106,,53,37.46348396,126.6864388,2011-07-29,2011-07-29,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817000192,3,3,exact_normalized_district_name_address
fac_c445b6049818eff7,도화요양원,미추홀구,도화동,"인천광역시 미추홀구 한나루로 604, 10층 (도화동, 롯데월드타워)",0324225161,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,68,,27,37.45984908,126.6729642,2019-12-16,2019-12-16,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817700482,3,3,exact_normalized_district_name_address
fac_c5c5a9d527b88433,인하요양원,미추홀구,학익동,인천광역시 미추홀구 한나루로456번길 8 (학익동),0328752255,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,89,,55,37.4472043,126.668078,2018-03-15,2018-03-15,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817000387,3,3,exact_normalized_district_name_address
fac_c6b0e5a4f3b8b2df,온유재가노인복지센터,미추홀구,주안동,인천광역시 미추홀구 인하로367번길 16 (주안동),032-874-1575,노인복지,재가노인복지시설,,,,,37.449158,126.689347,2025-05-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_c72a65d4855fdce5,효담재가복지센터,미추홀구,학익동,"인천광역시 미추홀구 매소홀로 262, 제13층 13014호 (학익동, 시티필드)",032-721-5600,노인복지,재가노인복지시설,,,,,37.44425946,126.6524737,2023-07-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_c736d7c8dcf28727,팔팔한재가복지센터,미추홀구,관교동,"인천광역시 미추홀구 인하로 446, 1층 101호 (관교동, 삼환아파트 상가동)",032-424-4743,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,35,37.44435212,126.6962105,2021-10-01,2021-10-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700531,5,3,exact_normalized_district_name_address
fac_c87f246efc6f6bf7,남구늘푸른노인요양원,미추홀구,학익동,"인천광역시 미추홀구 소성로 193-26 (학익동, 동남빌딩 2~5층)",032-423-8870,노인복지,노인의료복지시설,,29,,,37.4414108,126.6701712,2014-06-02,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_c92c351818fafd1a,해찬방문노인복지센터,미추홀구,관교동,"인천광역시 미추홀구 주승로 247, 203호 (관교동, 동부아파트상가)",032-724-9971,노인복지,방문요양 | 재가노인복지시설 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,22,37.44129096,126.6956246,2023-09-01,2023-09-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700631,3,3,exact_normalized_district_name_address
fac_ca63c701dba68f84,아리아케어 방문요양 미추홀 주안센터,미추홀구,주안동,인천광역시 미추홀구 한나루로586번길 80 (주안동),032-228-2580,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,16,37.45778874,126.676332,2021-10-01,2021-10-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700539,5,3,exact_normalized_district_name_address
fac_caf5dcb5216309e7,인천장애인복지관,연수구,동춘동,인천광역시 연수구 앵고개로 130(동춘동 산29-1),032-833-3051,장애인복지,장애인 지역사회 재활시설,장애인 지역사회 재활시설,,0,48,37.412465,126.661116,,1994-07-01,,2026-03-09,yeonsu_disabled,인천광역시 연수구_장애인 복지시설 현황_20260309,yeonsu_disabled_facilities_20260316.csv,,1,1,exact_normalized_district_name_address
fac_cb45910be4d5f4dc,선 재가노인복지센터,미추홀구,주안동,"인천광역시 미추홀구 신기길72번길 57, 2동 101호 (주안동, 대성씨티빌)",032-434-3131,노인복지,재가노인복지시설,,,,,37.44458647,126.6734984,2023-12-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_cb5401155fe78a05,한가족재활주간보호센터,미추홀구,도화동,인천광역시 미추홀구 수봉북로12번길 28 4층 (도화동),032-872-5001,노인복지,재가노인복지시설 | 재가노인복지시설 주야간보호,장기요양기관,23,,9,37.46503188,126.6619557,2023-10-01,2023-10-01,,2026-06-10,michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700637,2,2,exact_normalized_district_name_address
fac_cb8c1326ccbd8a84,케어닥 방문요양돌봄센터 주안파트너점,미추홀구,용현동,"인천광역시 미추홀구 인주대로 93-63, 202호 (용현동)",032-863-8630,노인복지,재가노인복지시설,,,,,37.457836,126.647666,2025-06-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_d066821ae83aeff0,어르신을부탁해 방문요양센터,미추홀구,학익동,"인천광역시 미추홀구 학익소로 55 202호 (학익동, 청솔빌딩)",032-425-4998,노인복지,재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관,,,27,37.44280267,126.6705855,2021-09-01,2021-09-01,,2026-06-10,michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700534,3,2,exact_normalized_district_name_address
fac_d06f3308243c8c25,굿모닝인천 데이케어센터,미추홀구,주안동,"인천광역시 미추홀구 석정로 433, 202호 (주안동, 영일빌딩)",032-874-8777,노인복지,재가노인복지시설 | 재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,47,,12,37.4667456,126.6836647,2023-04-01,2023-04-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700615,3,3,exact_normalized_district_name_address
fac_d0e550e19d074fb8,해사랑재가복지센터,미추홀구,숭의동,인천광역시 미추홀구 독정이로100번길 13 2층 (숭의동),032-889-0102,노인복지,재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관,,,6,37.46460136,126.6511019,2021-12-01,2021-12-01,,2026-06-10,michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700545,3,2,exact_normalized_district_name_address
fac_d161084e38a16af8,정성노인복지센터,미추홀구,주안동,"인천광역시 미추홀구 신기길58번길 36, 1층 (주안동)",032-424-8708,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,53,37.44563717,126.674722,2020-05-06,2020-05-06,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700489,5,3,exact_normalized_district_name_address
fac_d28ef5a066760ccf,효방문요양센터,미추홀구,도화동,"인천광역시 미추홀구 석정로 303, 1층 2호 (도화동)",032-719-3901,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,32,37.46815199,126.6692532,2021-10-01,2021-10-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700530,5,3,exact_normalized_district_name_address
fac_d32c35e18f028887,수림재활요양원,미추홀구,도화동,"인천광역시 미추홀구 경인로 321 (도화동, 수림빌딩)",0322461000,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,136,,77,37.45928897,126.6759889,2022-10-01,2022-10-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817700586,3,3,exact_normalized_district_name_address
fac_d35013d7e34aef14,공감재가센터,미추홀구,주안동,인천광역시 미추홀구 석정로 375 (주안동),032-528-5330,노인복지,재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관,,,28,37.4673168,126.6771877,2022-10-01,2022-10-01,,2026-06-10,michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700583,3,2,exact_normalized_district_name_address
fac_d4937bd697f92efd,효원 재가복지센터,미추홀구,주안동,"인천광역시 미추홀구 주승로 99, 1층 (주안동)",032-710-2898,노인복지,방문요양 | 재가노인복지시설 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,24,37.44509974,126.6814451,2024-02-01,2024-02-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700648,3,3,exact_normalized_district_name_address
fac_d4b090e7a232ecc8,미추홀재활장기요양기관,미추홀구,문학동,"인천광역시 미추홀구 소성로 329, 2층 202호 (문학동, 경진상가주택)",032-433-3457,노인복지,재가노인복지시설,,9,,,37.437815,126.683976,2024-10-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_d5655c0ce25e6d52,수봉요양원,미추홀구,용현동,"인천광역시 미추홀구 수봉남로6번길 52-10, 2층 (용현동, 대진아파트)",0328726722,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,16,,9,37.4555027,126.6585015,2023-06-14,2023-06-14,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817700624,3,3,exact_normalized_district_name_address
