facility_id,facility_name,district,legal_dong,address,phone,category_major,category_detail,facility_form,capacity_max_reported,current_occupancy_max_reported,staff_count_max_reported,latitude,longitude,designation_date,installation_date,status,source_as_of_date_latest,source_datasets,source_names,source_files,source_facility_codes,observation_count,source_count,entity_match_rule
fac_b700e4b078140543,힘찬재가요양센터,남동구,간석동,"인천광역시 남동구 구월로 89, 104호 (간석동, 금호아파트상가)",032-421-9222,노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,44,,,2019-05-24,2019-05-24,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32820000618,4,2,exact_normalized_district_name_address
fac_b707243b2bdd21e6,꿈쟁이,연수구,연수동,"인천광역시 연수구 함박로 4번길 4, 3층 302호(연수동 491)",032-822-5557,아동·돌봄,지역아동센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_b70783c76cb00b2d,美주야간보호센터,계양구,작전동,"인천광역시 계양구 장제로 672 5층 (작전동, 광명프라자)",,노인복지,재가노인복지시설 주야간보호,장기요양기관,29,,10,,,2022-08-01,2022-08-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22824500506,1,1,exact_normalized_district_name_address
fac_b73c40c11e5f2175,인천YWCA재가복지센터,남동구,구월동,"인천광역시 남동구 정각로 8, 5~7층 (구월동, 인천YWCA회관)",032-456-1151,노인복지,방문요양 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,30,,8,,,2021-09-01,2021-09-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22820000782,4,2,exact_normalized_district_name_address
fac_b75d62266198a31e,소래요양원,남동구,논현동,"인천광역시 남동구 소래역로 50, 3층 (논현동, 토성프라자)",032-435-5355,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,41,,24,,,2024-12-01,2024-12-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12820000969,2,2,exact_normalized_district_name_address
fac_b7ba3be01c827671,성산사회복지관,남동구,간석동,인천광역시 남동구 석정로552(간석동),032-437-2500,지역복지,종합사회복지관,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_b7c0c824b20246bd,도림너싱홈요양원,남동구,도림동,인천광역시 남동구 도림북로16번길 55 (도림동),032-435-1203,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,79,,51,,,2022-09-01,2022-09-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12820000843,2,2,exact_normalized_district_name_address
fac_b7c262359971bdb1,씨앗,계양구,효성2동,"인천광역시 계양구 새벌로 120, 208호 (효성2동 196-6)",032-553-0455,아동·돌봄,지역아동센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_b7ce1215259069e7,다온요양원,미추홀구,학익동,인천광역시 미추홀구 매소홀로 490 (학익동),0328622200,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,63,,36,37.43926525,126.6766694,2023-03-01,2023-03-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817700611,3,3,exact_normalized_district_name_address
fac_b7d50cab47f47725,남동재가노인지원서비스센터,남동구,만수동,인천광역시 남동구 구월말로120번길 22 (만수동),032-465-3654,노인복지,방문목욕 | 방문요양 | 재가노인지원서비스,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,3,1,exact_normalized_district_name_address
fac_b7edaa253762fe72,시각장애인복지관,미추홀구,,인천광역시 미추홀구 한나루로 357번길,,장애인복지,장애인 주간이용시설,주간이용,15,15,4,,,,,,2025-06-30,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,,1,1,exact_normalized_district_name_address
fac_b7f6da6a6a44d366,아름드리주간보호센터,서구,심곡동,인천광역시 서구 승학로 246 2층 (심곡동),032-710-7077,노인복지,재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,31,,9,,,2023-05-01,2023-05-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22826000660,2,2,exact_normalized_district_name_address
fac_b82d7c249dfe0eba,라포레실버요양원,서구,대곡동,인천광역시 서구 대곡로 413 (대곡동),032-207-7977,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,99,,54,,,2023-07-01,2023-07-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12826000675,2,2,exact_normalized_district_name_address
fac_b84317429b349e95,사랑품은 요양원,미추홀구,용현동,"인천광역시 미추홀구 토금남로 2, 704, 801호 (용현동, 노블레스빌딩)",0328883363,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,24,,20,,,2022-11-09,2022-11-09,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12817700590,2,2,exact_normalized_district_name_address
fac_b8b57850119c862b,쉼 노인복지센터,서구,심곡동,"인천광역시 서구 심곡로56번길 2, 2층 209호 (심곡동)",032-566-1381,노인복지,방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,2,1,exact_normalized_district_name_address
fac_b8b6c04cadd128e3,큰사랑주간보호센터,중구,운남동,"인천광역시 중구 흰바위로 244, 6층 (운남동)",032-751-0886,노인복지,재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,92,,21,,,2022-02-10,2022-02-10,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22811000166,2,2,exact_normalized_district_name_address
fac_b8cbf2c3ee40e2d7,성모가정노인요양센터,서구,심곡동,"인천광역시 서구 탁옥로 76, 2층 (심곡동, 한국상가)",032-569-6799,노인복지,방문요양 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,44,,,2019-10-15,2019-10-15,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32826000443,2,2,exact_normalized_district_name_address
fac_b8f48a7ec532ae11,에덴의집주간보호센터,남동구,만수동,"인천광역시 남동구 구월로 318, 4층 (만수동, 대성빌딩)",032-421-0471,노인복지,방문요양 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,5,,16,,,2025-04-01,2025-04-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22820000987,4,2,exact_normalized_district_name_address
fac_b8f8bedaebf559eb,영광재가방문요양센터,부평구,갈산동,인천광역시 부평구 부평대로296번길 7-4 1층 (갈산동),,노인복지,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관,,,41,,,2014-06-05,2014-06-05,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,32823700390,2,1,exact_normalized_district_name_address
fac_b90da2df2bb68bfd,보은재가노인복지센터,미추홀구,도화동,"인천광역시 미추홀구 석바위로 12-1, 1층 (도화동)",032-876-1074,노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,27,,,2018-10-01,2018-10-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32817700398,4,2,exact_normalized_district_name_address
fac_b90e222525642262,예그리나공동생활가정2호,서구,연희동,인천광역시 서구 연희로28번길 17-1 301호(연희동),032-566-5988,장애인복지,공동생활가정,공동생활가정,4,,,,,,,,2026-02-28,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,,1,1,exact_normalized_district_name_address
fac_b91a8cd9f4527daf,인천남부아동보호전문기관,남동구,,"인천광역시 남동구 남동대로 904, 4층",032-424-1391,아동·돌봄,아동보호전문기관,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_b9231d1b2313c073,아름드리재가노인복지센터,부평구,부평동,인천광역시 부평구 시장로 69 301호 (부평동),,노인복지,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관,,,37,,,2018-08-01,2018-08-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,32823700539,2,1,exact_normalized_district_name_address
fac_b92b84242019abeb,이레재가복지센터,미추홀구,주안동,인천광역시 미추홀구 경원대로 882 205호 (주안동),032-876-9955,노인복지,재가노인복지시설 | 재가노인복지시설 방문요양,장기요양기관,,,0,37.46132153,126.6899169,2024-06-01,2024-06-01,,2026-06-10,michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700667,2,2,exact_normalized_district_name_address
fac_b93e8d80db6510c7,아이사랑,남동구,구월동,"인천광역시 남동구 용천로 91, 2층 (구월동)",032-467-5685,아동·돌봄,지역아동센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_b948daeb94e9a330,희망온새미로,남동구,구월동,"인천광역시 남동구 석산로208번길27-9, 2층(구월동)",032-423-1306,아동·돌봄,지역아동센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_b95a66cdadcfae53,기분좋은그룹홈2,남동구,,"인천광역시 남동구 독곡로 16번길 12-20, B-401",032-468-3447,장애인복지,장애인공동생활가정,생활,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_b9700def71bd30ec,둥지요양원,계양구,계산동,"인천광역시 계양구 도두리로25번길 7층(계산동, 루비프라자)",032-541-8800,노인복지,노인요양시설,의료복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_b9a88b5f65b2c3eb,효도마을주야간보호센터,계양구,작전동,"인천광역시 계양구 봉오대로 729, 301,401호 (작전동)",032-552-6297,노인복지,재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,49,,9,,,2025-01-01,2025-01-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22824500578,2,2,exact_normalized_district_name_address
fac_b9ac8e3aabeb2c71,서창효요양원2,남동구,서창동,"인천광역시 남동구 매소홀로 1090, 2층 (서창동)",032-471-0106,노인복지,노인요양공동생활가정,의료복지 | 장기요양기관,9,,7,,,2025-08-01,2025-08-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12820001016,2,2,exact_normalized_district_name_address
fac_b9ae69335332639f,우리두리,계양구,효성1동,"인천광역시 계양구 효서로 93, 2층 (효성1동 189-2)",032-545-7911,아동·돌봄,지역아동센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_b9b4270666249d2f,부평구 다문화가족지원센터,부평구,십정동,인천광역시 부평구 열우물로 103(십정동),032-511-1800,가족·여성복지,다문화가족지원센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_b9bd21ad29f1b45b,사랑드림 재가노인복지센터,계양구,효성동,"인천광역시 계양구 길마로 60 303호 (효성동, 뉴서울프라자)",,노인복지,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관,,,25,,,2017-02-13,2017-02-13,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,32824500301,2,1,exact_normalized_district_name_address
fac_b9d32cc9880c90b1,HYO하모니재가센터,남동구,간석동,"인천광역시 남동구 경인로 547 (간석동, 2층 일부)",032-424-8513,노인복지,방문요양 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,44,,,2018-01-11,2018-01-11,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32820000533,2,2,exact_normalized_district_name_address
fac_b9d37583adf74049,클레어요양원,서구,심곡동,"인천광역시 서구 서곶로 270 (심곡동, 인혜빌딩)",032-285-4605,노인복지,노인요양시설,의료복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_b9db0be24ecf90dd,은혜재가복지센터,부평구,부평동,인천광역시 부평구 장제로199번길 31 1층 (부평동),,노인복지,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관,,,44,,,2023-02-01,2023-02-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22823700730,2,1,exact_normalized_district_name_address
fac_b9def0b98ff19676,솔밭재가노인복지센터,연수구,연수동,"인천광역시 연수구 원인재로 232(연수동, 솔밭마을상가)",032-815-3870,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,32,,,2022-11-01,2022-11-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22818500296,4,2,exact_normalized_district_name_address
fac_ba1009ecd0709375,효나눔의 집,남동구,간석동,"인천광역시 남동구 백범로273번길 9, 3층 (간석동, 수정빌딩)",032-431-2007,노인복지,노인요양공동생활가정,의료복지 | 장기요양기관,9,,7,,,2023-02-01,2023-02-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12820000871,2,2,exact_normalized_district_name_address
fac_ba10fc96f363387a,굿케어노인복지센터,남동구,구월동,"인천광역시 남동구 문화로145번길 48-4, 206호 (구월동)",032-446-5558,노인복지,방문요양 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,25,,,2019-11-21,2019-11-21,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32820000659,2,2,exact_normalized_district_name_address
fac_ba40085157d6817d,원당사랑마루요양원,서구,원당동,인천광역시 서구 원당대로 853 501호 (원당동),,노인복지,노인요양시설(개정법),장기요양기관,29,,19,,,2024-10-01,2024-10-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,12826000753,1,1,exact_normalized_district_name_address
fac_ba4a797230ed0afc,믿음요양원,미추홀구,문학동,"인천광역시 미추홀구 매소홀로 507, 3층 (문학동, 스카이빌딩)",0324351020,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,39,,28,37.43967891,126.6786527,2016-08-26,2016-08-26,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817000331,3,3,exact_normalized_district_name_address
fac_ba5fa60731f63107,열린일터,남동구,,인천광역시 남동구 담방서로 23번길 17,032-468-7788,장애인복지,장애인직업재활시설,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_ba634ba51d603538,새인천어르신재가센터,서구,가좌동,인천광역시 서구 고래울로28번길 10 (가좌동),032-222-9500,노인복지,방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,145,,,2016-10-04,2016-10-04,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32826000301,3,2,exact_normalized_district_name_address
fac_ba63879385c4c701,A+참사랑재가방문요양센터,중구,송월동1가,"인천광역시 중구 참외전로 4, 2층 (송월동1가)",032-777-8842,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,31,,,2023-07-01,2023-07-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22811000182,4,2,exact_normalized_district_name_address
fac_ba64a50c6c09d87e,효녀손재가노인복지센터,부평구,부개동,"인천광역시 부평구 충선로 119, 1층 21호 (부개동, 뉴서울아파트상가)",070-8801-1007,노인복지,방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,2,1,exact_normalized_district_name_address
fac_ba6b922b07802c04,한마음재가노인복지센터,부평구,산곡동,"인천광역시 부평구 화랑로 97, 1층 (산곡동)",032-243-1002,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,44,,,2025-01-01,2025-01-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22823700776,4,2,exact_normalized_district_name_address
fac_ba7e6bc2eeede7bb,신기의료기(인천점),미추홀구,주안동,"인천광역시 미추홀구 인주대로 261, 1층 (주안동)",032-886-5006,노인복지,복지용구 | 재가노인복지시설 복지용구,장기요양기관 | 재가복지,,,1,,,2022-03-01,2022-03-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22817700561,2,2,exact_normalized_district_name_address
fac_ba984ade7c6bdb10,좋은 이웃 재가 복지센터,미추홀구,문학동,"인천광역시 미추홀구 매소홀로561번길 3-21, 102호 (문학동)",032-422-0882,노인복지,방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,8,37.43917286,126.6840874,2024-05-01,2024-05-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700659,4,3,exact_normalized_district_name_address
fac_bac15b696b38deb8,조은재가요양센터,서구,가좌동,인천광역시 서구 고래울로37번길 6-1 (가좌동),032-572-8114,노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,20,,,2015-12-17,2015-12-17,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32826000267,4,2,exact_normalized_district_name_address
fac_bacaab77170a0c27,나누미방문요양센터,부평구,갈산동,인천광역시 부평구 주부토로 183 (갈산동),032-205-2723,노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양 | 재가장기요양기관 복지용구,장기요양기관 | 재가복지,,,19,,,2009-04-13,2009-04-13,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32823700104,5,2,exact_normalized_district_name_address
fac_baeb2c2eb6d84d49,두리재가복지센터,미추홀구,학익동,"인천광역시 미추홀구 매소홀로 262, 15002호 (학익동)",032-862-1847,노인복지,방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_bafcb72621e9a958,서구가족재가센터,서구,연희동,"인천광역시 서구 서곶로369번길 20, 2층 203호 (연희동, 한국상가)",032-562-2669,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,1,,,2025-12-01,2025-12-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22826000805,4,2,exact_normalized_district_name_address
fac_bb15f1ec00028202,검단요양원,서구,마전동,"인천광역시 서구 완정로 144, 2층 203호(마전동)",070-7636-9988,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,14,,11,,,2024-06-01,2024-06-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12826000725,2,2,exact_normalized_district_name_address
fac_bb217a159478dec0,편안한노인복지센터,중구,신포동,"인천광역시 중구 우현로39번길 14-1, 2층 (신포동)",032-765-7703,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,69,,,2020-07-17,2020-07-17,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22811000145,4,2,exact_normalized_district_name_address
fac_bb39572f644f2976,사랑드림요양복지센터,부평구,부평동,인천광역시 부평구 부평문화로 150 201호 (부평동),,노인복지,재가장기요양기관 방문간호 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관,,,47,,,2016-11-16,2016-11-16,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,32823700487,3,1,exact_normalized_district_name_address
fac_bb4da9716a4280c1,참사랑요양센터,계양구,계산동,인천광역시 계양구 주부토로496번길 31 3층 (계산동),,노인복지,재가노인복지시설 방문요양,장기요양기관,,,51,,,2021-06-01,2021-06-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22824500460,1,1,exact_normalized_district_name_address
fac_bb58be772e88384e,리베노인복지센터,계양구,계산동,"인천광역시 계양구 장제로 799 3층 (계산동, 동성프라자)",,노인복지,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관,,,86,,,2009-12-30,2009-12-30,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,32824500100,2,1,exact_normalized_district_name_address
