program_id,category_code,category,title,status,description,gender,lifecycle,region,intro,period,content,target,scale,apply_period,apply_method,contact,updated_date,source_url
A2023121300300200400000078,OHH020103,안전,안심폰 지원사업,접수중,안심폰 지급을 통한 안부확인 및 정서지원,전체,노년,인천광역시 전체,안심폰 지급을 통한 안부확인 및 정서지원,2026. 1. 1. ~ 2026. 12. 31.,"독거어르신에게 안심폰을 지원하여 생활지원사 연계를 통한 안전모니터링 및 정서 지원
※ 안심폰 주요 기능 : 온도·습도·유해가스·움직임 감지, 119 및 생활지원사 원터치 호출, 음성·영상 통화, 음악감상, AI 활용 말벗 서비스, 일정알림(복약지도), 건강 컨텐츠 제공",노인맞춤돌봄서비스 이용자 중 안전확인필요 취약노인,,2026-01-01 ~ 2026-12-31,노인맞춤돌봄서비스 지역 수행기관 신청,인천광역시 통합돌봄과,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2023121300300200400000078
A2026021200300200400000297,OHH020103,안전,여성안심드림(Dream),접수중,범죄에 취약한 여성 1인가구 및 여성 1인 점포에 범죄예방 안심장비 제공,여성,전체,계양구,범죄에 취약한 여성 1인가구 및 여성 1인 점포에 범죄예방 안심장비 제공,2026.5.~12.,"- 여성 1인가구 : 안심홈세트(cctv, 스마트초인종 등) 또는 도어가드 지원
- 여성 1인점포 : 안심비상벨 설치, 신고 시 경찰 즉시 출동","여성 1인가구 및 점포(범죄·폭력피해자, 저소득가구 우선)",,2026-05-01 ~ 2026-12-31,"주소지 군·구(여성·가정부서) 문의 및 접수
※ 계양구 제외",인천광역시 여성정책과,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026021200300200400000297
A2026070600300200401100474,OHH020104,건강,1인가구 요리프로그램,접수마감,"함께 만들고, 나누고, 정리까지!
전 과정 체험형 요리교실",전체,중장년,옹진군,"함께 만들고, 나누고, 정리까지!
전 과정 체험형 요리교실",2026-07-15,,1인가구 청장년,8명,2026-07-01 ~ 2026-07-15,,옹진군가족센터 070-8832-5121,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026070600300200401100474
A2026010200300200401100283,OHH020104,건강,1인가구 요리프로그램(청장년),접수마감,"만들고, 나누고, 함께 식사 후 정리까지
전 과정 체험형 요리교육",전체,전체,옹진군,"만들고, 나누고, 함께 식사 후 정리까지
전 과정 체험형 요리교육",2026-05-28,1인가구 정서지원 및 따뜻한 이웃 공동체 만들기(요리교실),1인가구 청년&중장년 8명,,2026-05-14 ~ 2026-05-28,옹진군 가족센터 홈페이지 신청,옹진군 가족센터 / 070-8832-5121,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200401100283
A2026040100300200401100354,OHH020104,건강,1인가구 요리프로그램(청장년),접수마감,"만들고, 나누고, 함께 식사 후 정리까지
전 과정 체험형 요리교육",전체,전체,옹진군,"만들고, 나누고, 함께 식사 후 정리까지
전 과정 체험형 요리교육",2026-04-15,,1인가구 청년&중장년(8명),,2026-04-01 ~ 2026-04-15,,옹진군가족센터(070-8832-5121),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040100300200401100354
A2026022300300200400600333,OHH020104,건강,1인가구 중장년 남성모임 ‘한솥밥 친구’,접수마감,인천 내 중장년 대상 요리활동을 통한 1인가구 사회적 교류 증진,남성,중장년,인천광역시 전체,인천 내 중장년 대상 요리활동을 통한 1인가구 사회적 교류 증진,2026.03.~ 2026.10.,"요리활동, 지역나눔활동, 특별활동(나들이, 역량강화 등)",인천시 내 1인가구 중장년(40~68세) 남성,,2026-03-09 ~ 2026-03-20,복지관 전화 문의,만수종합사회복지관 사례관리팀 / 032-463-8161,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022300300200400600333
A2026010200300200400600270,OHH020104,건강,[중장년 1인가구] 건강밥상 만들기,접수마감,중장년을 위한 1인가구 커뮤니티 지원 사업,전체,중장년,남동구,중장년을 위한 1인가구 커뮤니티 지원 사업,2026. 5. 30. ~ 2026. 9. 12.,중장년 1인가구의 식생활 개선 및 사회적 관계망 형성 프로그램,남동구 거주 중장년 1인가구(만40세 이상 ~ 만65세 이하),,2026-05-11 ~ 2026-05-25,남동구가족센터 홈페이지 프로그램 신청,남동구가족센터 / 032-467-3904,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400600270
A2026010200300200400600269,OHH020104,건강,[청년 1인가구] 복싱교실,접수마감,청년 1인가구를 위한 정신건강 프로그램,전체,청년,남동구,청년 1인가구를 위한 정신건강 프로그램,2026. 4. 1. ~ 2026. 5. 20.,기초 복싱 동작 훈련을 통한 신체활동 증진 및 스트레스 완화 프로그램,청년 1인가구(만19세 이상~ 만39세 이하),,2026-03-04 ~ 2026-03-20,구글링크 접수(QR코드),남동구가족센터 / 070-4522-8027,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400600269
A2023121300300200400700048,OHH020104,건강,[행복 동행 사업] 1인가구 웰니스 프로그램,접수마감,1인가구 건강 증진 프로그램,전체,전체,부평구,1인가구 건강 증진 프로그램,2026-05-01~2026-07-24,"요가, 스트레스 관리, 정서 지원 프로그램","부평구 생활권 1인가구 10명
*부평구 거주자 우선 선정",,2026-04-16 ~ 2026-04-30,부평구건강가정지원센터 홈페이지를 통해 신청,인천부평구건강가정지원센터 가족사업팀 / 070-4827-1936,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2023121300300200400700048
A2026072200300200400500485,OHH020104,건강,[행복 동행 사업] 1인가구 중장년 수다살롱 나래필라,접수마감,중장년 여성 1인가구의 건강 증진 및 사회적 관계망 형성을 위한 소모임 운영,여성,중장년,연수구,중장년 여성 1인가구의 건강 증진 및 사회적 관계망 형성을 위한 소모임 운영,2026. 8. 1. ~ 2026. 10. 8.,"중장년 여성 1인가구의 건강 증진 및 건강한 생활습관 형성을 위한 필라테스 프로그램 운영.
운동 전 티타임을 통해 참여자 간 소통과 교류를 활성화하고 사회적 관계망 형성 및 정서적 지지 도모",인천시 거주 중장년 여성 1인가구(만 40세~64세 이하),,2026-07-13 ~ 2026-07-24,유선 연락 및 연수구가족센터 홈페이지 신청,연수구가족센터 상담사례관리팀 / 070-4412-0200,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026072200300200400500485
A2026010200300200400200273,OHH020104,건강,[행복 동행 사업] 1인가구 행복 동행사업 ‘행복한 건강밥상- on 쿡앤톡’,접수마감,요리 활동을 통한 노년 및 청년 1인가구의 식생활 개선과 사회적 교류 증진을 위한 프로그램,전체,전체,동구,요리 활동을 통한 노년 및 청년 1인가구의 식생활 개선과 사회적 교류 증진을 위한 프로그램,2026-03-05~2026-04-09,건강한 식생활 지원 및 사회적 지지체계 형성을 위한 1인 가구 대상 요리활동,"① 인천시 거주 노년 1인가구(만65세 이상)
② 인천시 거주 청년 1인가구(만19세~만39세)",,2026-02-01 ~ 2026-02-28,인천동구가족센터 홈페이지 ‘프로그램신청’ 탭 신청,인천동구가족센터 / 032-773-0297(1977),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400200273
A2026010200300200401000260,OHH020104,건강,"[행복 동행 사업] 1인가구 행복한 건강 밥상 ""이심점심"" (1기)",접수마감,"1인가구 행복한 건강밥상-공동조리,식사를 통한 1인가구 식생활(혼밥)개선,스피드한끼(밀키트),약이되는 요리교실",전체,전체,강화군,"1인가구 행복한 건강밥상-공동조리,식사를 통한 1인가구 식생활(혼밥)개선,스피드한끼(밀키트),약이되는 요리교실",2026-03-09~2026-04-11,"공동조리와 식사를 통한 1인가구 식생활(혼밥)개선, 스피드 한끼(밀키트) 제작, 약이되는 요리교실 운영",강화군 관내거주 1인가구,,2026-03-03 ~ 2026-03-05,강화군가족센터 홈페이지 신청,강화군가족센터 / 032-933-0980,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200401000260
A2026040200300200401000355,OHH020104,건강,"[행복 동행 사업] 1인가구 행복한 건강 밥상 ""이심점심"" (2기)",접수마감,"1인가구 행복한 건강밥상-공동조리,식사를 통한 1인가구 식생활(혼밥)개선,스피드한끼(밀키트),약이되는 요리교실",전체,전체,강화군,"1인가구 행복한 건강밥상-공동조리,식사를 통한 1인가구 식생활(혼밥)개선,스피드한끼(밀키트),약이되는 요리교실",2026-08-10~2026-09-15,"공동조리와 식사를 통한 1인가구 식생활(혼밥)개선, 스피드 한끼(밀키트) 제작, 약이되는 요리교실 운영",강화군 거주 1인가구,,2026-07-24 ~ 2026-07-31,강화군가족센터 홈페이지 신청,강화군가족센터 / 032-933-0980,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200401000355
A2024031900300200400700209,OHH020104,건강,[행복 동행 사업] 1인가구 행복한 건강밥상,접수마감,1인가구 식생활 개선 프로그램,전체,전체,부평구,1인가구 식생활 개선 프로그램,2026. 3. 16. ~ 2026. 6. 26.,공동조리 및 식기공예,"부평구 생활권 청년 1인가구(만20세~만39세)
부평구 생활권 중장년, 노년 1인가구(만40세 이상)
*청년 10명, 중장년&노년 10명
*부평구 거주자 우선 선정",,2026-03-03 ~ 2026-03-13,부평구건강가정지원센터 홈페이지를 통해 신청,인천부평구건강가정지원센터 가족사업팀 / 070-4827-1936,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2024031900300200400700209
A2026033100300200400000352,OHH020104,건강,[행복 동행 사업] 1인가구 행복한 건강밥상,접수중,(사업목적) 공동 조리·식사를 통한 1인가구 식생활(혼밥) 개선 및 사회적 교류 증진,전체,전체,강화군 | 동구 | 연수구 | 부평구 | 서구,(사업목적) 공동 조리·식사를 통한 1인가구 식생활(혼밥) 개선 및 사회적 교류 증진,연중,1인가구 식생활 개선 및 공동체형성을 위한 요리교실 운영,"인천시 거주 1인가구
- 강화군, 동구, 연수구, 부평구, 서구 가족센터",군구별 2개 이상 프로그램(연령 등 구분) 운영(프로그램별 4회기 내외),2026-01-01 ~ 2026-12-31,,"강화군 가족센터(032-932-1005), 동구 가족센터(032-773-0297), 연수구 가족센터(032-851-2740), 부평구 건강가정지원센터(032-508-0121), 서구 가족센터(032-569-1560)",2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026033100300200400000352
A2026040300300200400500368,OHH020104,건강,[행복 동행 사업] 1인가구 행복한 건강밥상 (2기),접수마감,1인가구 식생활 개선 및 공동체 형성을 위한 요리교실 운영,전체,전체,연수구,1인가구 식생활 개선 및 공동체 형성을 위한 요리교실 운영,2026-06-30~2026-07-16,,연수구 거주 1인가구,,2026-06-01 ~ 2026-06-26,연수구가족센터 홈페이지 또는 방문 접수,연수구 가족센터 070-4412-0200,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040300300200400500368
A2026051400300200400500383,OHH020104,건강,[행복 동행 사업] 1인가구 행복한 건강밥상(3기),접수예정,1인가구 식생활 개선 및 공동체 형성을 위한 요리교실 운영,전체,전체,연수구,1인가구 식생활 개선 및 공동체 형성을 위한 요리교실 운영,2026-10-01~2026-10-31,,연수구 거주 1인가구,,2026-09-01 ~ 2026-09-30,,연수구 가족센터 070-4412-0200,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026051400300200400500383
A2026022400300200400500337,OHH020104,건강,[행복 동행 사업] 1인가구 행복한 건강밥상[노년],접수마감,1인가구 식생활 개선 및 공동체 형성을 위한 요리교실 운영,전체,노년,연수구,1인가구 식생활 개선 및 공동체 형성을 위한 요리교실 운영,2026-05-26 ~ 2026-06-11,공동 조리.식사 및 푸드테라피,연수구 거주 만 65세 이상 1인가구,,2026-05-11 ~ 2026-05-21,연수구가족센터 홈페이지 또는 방문 접수,연수구가족센터070-4412-0200,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022400300200400500337
A2026010200300200400900276,OHH020104,건강,[행복 동행 사업] 싱글生글 ‘프로집밥러’,접수마감,1인가구 요리코칭 프로그램,전체,전체,서구,1인가구 요리코칭 프로그램,2026-06-16 ~ 2026-07-18,쉽고 건강한 집밥 레시피부터 힐링하는 그릇 페이팅까지,"인천시 거주 1인가구 청년 10명, 중장년 10명
(서구 거주 1인가구 우선 선정)",,2026-05-01 ~ 2026-06-30,인천서구가족센터 홈페이지,인천서구가족센터 가족사업팀 / 032-569-1562,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400900276
A2026063000300200401400467,OHH020104,건강,[행복 동행 사업] 싱글生글 ‘프로집밥러’,접수마감,1인가구 요리코칭 프로그램,전체,전체,서구,1인가구 요리코칭 프로그램,2026-06-16 ~ 2026-07-18,쉽고 건강한 집밥 레시피부터 힐링하는 그릇 페이팅까지,"인천시 거주 1인가구 청년 10명, 중장년 10명
(서구 거주 1인가구 우선 선정)",,2026-05-01 ~ 2026-06-30,인천서구가족센터 홈페이지,인천서구가족센터 가족사업팀 / 032-569-1562,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026063000300200401400467
A2026010200300200400900275,OHH020104,건강,[행복 동행 사업] 싱글생글 프로댄싱러 1기,접수마감,1인가구 K-POP 댄스 프로그램,전체,전체,서구,1인가구 K-POP 댄스 프로그램,2026. 3. 20. ~ 2026. 4. 24.,"스트레칭 및 댄스 기본기 배워보기
K-POP 안무 배워보기",인천 서구생활권 1인가구,,2026-02-25 ~ 2026-04-24,인천서구가족센터 홈페이지 프로그램 신청 참고,인천서구가족센터 가족사업팀 / 032-569-1562,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400900275
A2026063000300200401400466,OHH020104,건강,[행복 동행 사업] 싱글생글 프로댄싱러 1기,접수마감,1인가구 K-POP 댄스 프로그램,전체,전체,서구,1인가구 K-POP 댄스 프로그램,2026. 3. 20. ~ 2026. 4. 24.,"스트레칭 및 댄스 기본기 배워보기
K-POP 안무 배워보기",인천 서구생활권 1인가구,,2026-02-25 ~ 2026-04-24,인천서구가족센터 홈페이지 프로그램 신청 참고,인천서구가족센터 가족사업팀 / 032-569-1562,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026063000300200401400466
A2026033100300200400900349,OHH020104,건강,[행복 동행 사업] 싱글생글 프로댄싱러 2기,접수마감,"1인가구 K-POP 댄스 프로그램
- 스트레칭 및 댄스 기본기 배워보기
- K-POP 안무 배워보기",전체,전체,서구,"1인가구 K-POP 댄스 프로그램
- 스트레칭 및 댄스 기본기 배워보기
- K-POP 안무 배워보기",2026-05-22~2026-06-26,,인천 서구생활권 1인가구,,2026-02-25 ~ 2026-06-26,,,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026033100300200400900349
A2026063000300200401400473,OHH020104,건강,[행복 동행 사업] 싱글생글 프로댄싱러 2기,접수마감,"1인가구 K-POP 댄스 프로그램
- 스트레칭 및 댄스 기본기 배워보기
- K-POP 안무 배워보기",전체,전체,서구,"1인가구 K-POP 댄스 프로그램
- 스트레칭 및 댄스 기본기 배워보기
- K-POP 안무 배워보기",2026-05-22~2026-06-26,,인천 서구생활권 1인가구,,2026-02-25 ~ 2026-06-26,,,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026063000300200401400473
A2026073100300200400500491,OHH020104,건강,[행복 동행 사업] 중장년 1인가구 수다살롱 [웰 다이브],접수마감,소그룹 동아지 활동 및 관계 형,전체,중장년,연수구,소그룹 동아지 활동 및 관계 형,2026-07-22 ~ 2026-09-30,,연수구 거주 또는 생활 만 40~64세 1인가구,5명,2026-07-28 ~ 2026-08-05,유선연락,연수구가족센터 070-4412-0200,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026073100300200400500491
A2026072200300200400500489,OHH020104,건강,[행복 동행 사업] 청년 1인가구 관계망 형성사업 관계ON 프로젝트,접수중,청년 1인 가구의 정서적 고립 예방과 또래 간 교류 활성화를 위한 단체운동(클라이밍) 프로그램 운영,전체,청년,연수구,청년 1인 가구의 정서적 고립 예방과 또래 간 교류 활성화를 위한 단체운동(클라이밍) 프로그램 운영,2026. 8. 18. ~ 2026. 10. 30.,스포츠 활동을 매개로 청년 1인가구의 건강 증진과 참여자 간 사회적 관계망 형성 지원,인천시 거주 청년 1인가구(만 19세 이상~39세 이하),,2026-08-06 ~ 2026-08-17,유선 연락 및 연수구가족센터 홈페이지 신청,연수구가족센터 상담사례관리팀 / 070-4412-0200,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026072200300200400500489
A2026072200300200400500488,OHH020104,건강,[행복 동행 사업] 행복한 건강밥상(청년),접수예정,청년 1인가구의 건강한 식생활 지원과 올바른 식습관 형성을 위한 요리 프로그램 운영,전체,청년,연수구,청년 1인가구의 건강한 식생활 지원과 올바른 식습관 형성을 위한 요리 프로그램 운영,2026. 9. 9. ~ 2026. 10. 14.,1인가구 식생활 개선 및 공동체 형성을 위한 요리교실 운영,인천시 거주 청년 1인가구(만 19세 이상 ~ 39세 이하),,2026-08-19 ~ 2026-09-08,유선 연락 및 연수구가족센터 홈페이지 신청,연수구가족센터 상담사례관리팀 / 070-4412-0200,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026072200300200400500488
A2026022600300200400200343,OHH020104,건강,건강하게 나 혼자 산다,접수마감,남성 취약계층 1인 가구 건강 관리 능력 증진 및 자립 지원,남성,노년,제물포구,남성 취약계층 1인 가구 건강 관리 능력 증진 및 자립 지원,2026-03-18~2026-06-30,"- 노년기 맞춤형 영양 교육(1회)
- 노년기 맞춤형 운동 교육(1회)
- 만성질환 예방 요리 교실(3회)
- 노년기 정신건강 교육(1회)","만석동 거주 남성 취약계층 1인 가구(만 65세 이상)
- 기초생활수급자, 차상위, 장애인",,2026-02-23 ~ 2026-03-17,만석동 행정복지센터 내방 및 전화 신청,만석동 행정복지센터 찾아가는 보건복지팀 / 032-760-4953,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022600300200400200343
A2026010200300200400100291,OHH020104,건강,근육연금,접수중,60세이상 1인가구 신체 활동,전체,노년,영종구,60세이상 1인가구 신체 활동,2026-04-15 ~ 2026-11-11,"- 신체활동을 통한 스트레스 관리
- 숟가락 난타, 웃음 건강 체조, 시니어 라인댄스 등",인천시 영종구 거주 노년 1인가구 (만 60세 이상),,2026-02-01 ~ 2026-11-24,문의처로 전화신청/아래 링크 접속 후 신청,영종구가족센터 가족사업2팀 / 032-752-2722,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400100291
A2026072000300200400600479,OHH020104,건강,기품있는 학교,접수중,치매 예방 및 우울 예방에 관심이 있는 노인 1인 가구 참여자들 대상으로 인지 학습 진행,전체,노년,남동구,치매 예방 및 우울 예방에 관심이 있는 노인 1인 가구 참여자들 대상으로 인지 학습 진행,2026. 9. 7. ~ 2026. 11. 30.,"노인 1인 가구를 대상으로 치매 예방 프로그램(뇌 체조, 손 유희, 인지기능 강화 수업, 보드게임, 인지 미술 수업 등) 진행 및 자조 모임 운영",인천시 남동구 거주 노인 1인 가구 30명,,2026-07-01 ~ 2026-09-04,"전화, 방문 상담",만수종합사회복지관 지역보호팀 / 032-463-8161,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026072000300200400600479
A2026071700300200400400478,OHH020104,건강,나와 미추(Meet You) 2기,접수예정,청장년 1인가구의 일상생활습관 형성 챌린지,전체,중장년,미추홀구,청장년 1인가구의 일상생활습관 형성 챌린지,2026. 9. 2. ~ 2026. 10. 2.(예정),미션인증을 통한 일상생활습관 형성 비대면 챌린지 프로그램,인천시 거주 청장년(만 19세 이상 ~ 만 39세 이하),,2026-09-02 ~ 2026-09-11,미추홀구가족센터 홈페이지 신청,미추홀구가족센터 가족사업팀 / 032-875-2993,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026071700300200400400478
A2026010200300200400000284,OHH020104,건강,"든든한 동행, 방문 장애인 등록 서비스",접수중,이동에 제약이 있고 동행가족이 없는 인천시민에게 장애인 등록 및 재판정(진단)을 위한 의료기관 및 관공서 방문 시 동행 서비스 제공,전체,전체,인천광역시 전체,이동에 제약이 있고 동행가족이 없는 인천시민에게 장애인 등록 및 재판정(진단)을 위한 의료기관 및 관공서 방문 시 동행 서비스 제공,2026. 2. ~ 2026. 12.,"장애 등록 및 재판정(진단)을 위한 의료기관 및 관공서 방문 시 동행 인력 및 차량 지원
※ 장애정도 진단서 발급목적이 명확한 병원 동행만 가능, 단순 동행 제외",이동에 제약이 있고 동행가족이 없어 장애인 등록 및 재판정(진단)이 어려운 인천시민,,2026-02-01 ~ 2026-12-31,유선 신청(거주지 행정복지센터),거주시 행정복지센터 및 시 장애인복지과(032-440-2962),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400000284
A2026022300300200400600330,OHH020104,건강,만나는 쉐푸,접수마감,지역 내 결식 우려 세대 반찬 지원을 위한 독거노인 요리 및 나눔 프로그램,전체,노년,남동구,지역 내 결식 우려 세대 반찬 지원을 위한 독거노인 요리 및 나눔 프로그램,2026.03~2026.11,"- 맛나는 만남: 참여자(독거노인)가 주요리 1개, 밑반찬 1개를 조리 후 나눔 대상자에게 전달
- 쉐푸즈 한입꾸러미: 지역아동센터 방문하여 직접 만든 간식 꾸러미 전달","- 참여자: 지역 내 독거 노인
- 나눔대상자: 서창2동 거주 결식 우려 세대",,2026-03-01 ~ 2026-03-14,"복지관 전화, 방문 접수",만수종합사회복지관 지역보호팀 / 032-463-8161,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022300300200400600330
A2026072000300200400600481,OHH020104,건강,몸 튼튼! 마음 튼튼! 이웃ON,접수중,"구월4동·도림동에 사는 1인가구 등 취약계층에게 실버체조와 정서지원 활동을 정기적으로 지원하여
건강한 여가생활과 이웃 간 교류를 넓히는 사업입니다.",전체,전체,남동구,"구월4동·도림동에 사는 1인가구 등 취약계층에게 실버체조와 정서지원 활동을 정기적으로 지원하여
건강한 여가생활과 이웃 간 교류를 넓히는 사업입니다.",2026. 2. 1. ~ 2026. 12. 31.,"① 건강100세운동교실
② 도림동 여가지원활동","구월4동·도림동에 거주하는 취약계층(수급자, 차상위계층, 1인가구 등)",,2026-03-01 ~ 2026-12-31,복지관으로 직접 문의,구월종합사회복지관 ☎ 032-463-9900,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026072000300200400600481
A2026021300300200400400299,OHH020104,건강,미미(ME美)밥상,접수마감,청장년 1인가구의 집밥 ‘LEVEL UP!’을 위한 집밥 요리 배우기,전체,청년,미추홀구,청장년 1인가구의 집밥 ‘LEVEL UP!’을 위한 집밥 요리 배우기,(예정) 2026.6.12.~2026.7.3.,집에서 해먹을 수 있는 요리를 함께 배우는 요리프로그램,인천시 거주 청장년(만 19세 이상 ~ 만 39세 이하),,2026-05-19 ~ 2026-06-11,미추홀구가족센터 홈페이지 신청,미추홀구가족센터 가족사업팀 / 032-875-1577,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026021300300200400400299
A2025032400300200400500242,OHH020104,건강,반찬나눔 활동,접수중,식생활 안심지원 - “가족봉사단을 통한 1인가구 반찬지원”,전체,노년,연수구,식생활 안심지원 - “가족봉사단을 통한 1인가구 반찬지원”,2026. 4. ~ 2026. 12. (매월 둘째 주 토),"1. 가족봉사단 VS 1인가구 매칭
2. 봉사단 활용 반찬 조리, 포장, 배달 및 모니터링
3. 1인가구 생일파티, 외식지원",선학 시영아파트 거주 1인가구 (만65세 이상 20가구),,2026-02-20 ~ 2026-12-31,선학종합사회복지관 유선 및 내방 신청,선학종합사회복지관 지역조직팀 / 032-813-6453,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2025032400300200400500242
A2026010200300200400000266,OHH020104,건강,방문건강관리사업,접수중,방문건강관리서비스 제공,전체,전체,강화군 | 옹진군 | 중구 | 동구 | 미추홀구 | 연수구 | 남동구 | 부평구 | 계양구 | 서구,방문건강관리서비스 제공,2026. 1. 1. ~ 2026. 12. 31.,"가정방문 및 비대면 방식 통한 건강관리서비스 제공
문의처 : 강화군 보건소 / 032-930-4032
옹진군 보건소 / 032-899-3152
중구 보건소 / 032-760-6022,6823
동구 보건소 / 032-770-5733
미추홀구 숭의보건지소 / 032-880-5751
연수구 보건소 / 032-749-8142
남동구 보건소 / 032-453-8552
부평구 보건소 / 032-509-8593
계양구 보건소 / 032-430-7994,
서구 보건소 / 032-718-0482",건강관리서비스 이용·접근이 어렵고 건강관리가 필요한 주민,,2026-01-01 ~ 2026-12-31,각 군·구 보건소 문의,사업내용 참조,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400000266
A2025032400300200400500238,OHH020104,건강,사랑의 음료 지원사업,접수중,저소득 고독사위험군 1인가구 대상 건강음료 지원 및 안부확인,전체,전체,연수구,저소득 고독사위험군 1인가구 대상 건강음료 지원 및 안부확인,2026. 3 ~ 2026. 12 (정원 마감 시까지),"주 2회 건강음료(우유, 유제품 등) 정기 배달
주기적 안부 확인 및 고립 가구 안전 확보","연수구 거주 저소득층 중 안부확인이 필요한 세대
(만 65세 이상 노인, 장애인, 만 40세 이상 중·장년층 등)",,2026-03-01 ~ 2026-12-31,유선 상담 및 기관 방문,연수구 복지정책과 및 각 동 행정복지센터 / 032-749-7672,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2025032400300200400500238
A2026070600300200400700475,OHH020104,건강,상콤달콤 복숭아 케이크 만들기,접수마감,미니 복숭아 케이크 만들,전체,전체,부평구,미니 복숭아 케이크 만들,2026.7.20.,,부평구 1인가구 및 예비 1인가구,10명,2026-06-29 ~ 2026-07-10,QR코드 신청,부평구건강가정지원센터 070-4827-1936,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026070600300200400700475
A2026022000300200400800301,OHH020104,건강,생활체육 프로그램,접수중,"성인 대상 맨몸스트레칭, 필라테스 생활체육 프로그램 (계양체육회 협력)",전체,전체,계양구,"성인 대상 맨몸스트레칭, 필라테스 생활체육 프로그램 (계양체육회 협력)",2026. 02. 26. ~ 2026. 12. 31.,"○ 장소 : 계양구가족센터
○ 내용 : 맨몸스트레칭, 필라테스 등 일상생활에서 활용 가능한 체육활동",계양구 거주 1인가구 및 취약위기가구,,2026-02-19 ~ 2026-12-01,계양구가족센터 홈페이지 프로그램 신청,계양구가족센터(032-547-1017(내선207)),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400800301
A2026040700300200400100377,OHH020104,건강,솔로플레이_독한클래스,접수마감,앙금플라워케이크 만들기 교실,전체,전체,중구,앙금플라워케이크 만들기 교실,2026-04-22,,인천 중구 거주 1인가구 청장년 10명,,2026-03-19 ~ 2026-04-10,중구가족센터 홈페이지 또는 전화문의,중구가족센터 032)245-7774,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040700300200400100377
